,Statement,Link,Date,Source,Label
10307,"""Closing the tobacco loophole would save Missouri taxpayers $50,000,000""",https://www.politifact.com/factchecks/2016/may/06/chris-koster/gubernatorial-candidate-chris-koster-right-about-5/,"? May 6, 2016",Chris Koster,TRUE
10308,Says Paul Ryan backs a proposal that would be a "bailout" of Puerto Rico.,https://www.politifact.com/factchecks/2016/may/06/center-individual-freedom/legislation-backed-paul-ryan-help-debt-ridden-puer/,"? May 6, 2016",Center for Individual Freedom,TRUE
10309,"""California has added twice as many jobs as Florida"" over the past year.",https://www.politifact.com/factchecks/2016/may/06/jerry-brown/jerry-browns-TRUE-claim-about-california-do/,"? May 6, 2016",Jerry Brown,TRUE
10310,"Says Donald Trump promised to repeal Obamacare, build a wall, ban Muslims, and more.",https://www.politifact.com/factchecks/2016/may/05/hillary-clinton/clinton-video-lists-8-promises-trump-presidency/,"? May 5, 2016",Hillary Clinton,TRUE
10311,"Cervical cancer in Africa is ""fully preventable with basic education, screening and vaccines.""",https://www.politifact.com/factchecks/2016/may/05/joe-biden/biden-says-cervical-cancertotally-preventable-afri/,"? May 5, 2016",Joe Biden,TRUE
10312,"""The overwhelming amount of the money that we're raising is not going to Hillary (Clinton) to run for president. ... It's going to the congressmen and senators to try to take back Congress.""",https://www.politifact.com/factchecks/2016/may/05/george-clooney/george-clooney-decries-big-money-politics-says-mos/,"? May 5, 2016",George Clooney,TRUE
10313,"""Increasing the min. wage to $15 an hour would reduce spending on food stamps, public housing and other programs by over $7.6 billion a year.""",https://www.politifact.com/factchecks/2016/may/05/bernie-sanders/bernie-sanders-says-minimum-wage-hike-15-would-red/,"? May 5, 2016",Bernie Sanders,FALSE
10314,"Says Bruce Springsteen ""only had 8,000 tickets sold"" for a Greensboro show and canceled after ""they didn?t get the ticket sales they wanted.""",https://www.politifact.com/factchecks/2016/may/04/pat-mccrory/pat-mccrory-says-springsteen-canceled-north-caroli/,"? May 4, 2016",Pat McCrory,FALSE
10315,ColoradoCare would have higher revenues than McDonald?s.,https://www.politifact.com/factchecks/2016/may/04/colorado-health-institute/report-says-coloradocare-would-have-higher-revenue/,"? May 4, 2016",Colorado Health Institute,TRUE
10316,"""This is not a joke: the president wants to house illegal aliens on our nation?s military installations.""",https://www.politifact.com/factchecks/2016/may/04/john-carter/john-carter-says-barack-obama-wants-house-illegal-/,"? May 4, 2016",John Carter,TRUE
10317,"""Seven hundred thousand. That?s how many California jobs will be lost thanks to the politicians raising the minimum wage?.Now Florida is adding one million jobs, not losing them.""",https://www.politifact.com/factchecks/2016/may/04/enterprise-florida/florida-agencys-misleading-attack-californias-mini/,"? May 4, 2016",Enterprise Florida,FALSE
10318,Says he "started" the Pacur plastics manufacturing company he owns.,https://www.politifact.com/factchecks/2016/may/04/ron-johnson/incomplete-claim-sen-ron-johnson-started-pacur-his/,"? May 4, 2016",Ron Johnson,TRUE
10319,Says Ted Cruz?s father "was with Lee Harvey Oswald" before the assassination of President John F. Kennedy.,https://www.politifact.com/factchecks/2016/may/03/donald-trump/donald-trumps-ridiculous-claim-linking-ted-cruzs-f/,"? May 3, 2016",Donald Trump,FALSE
10320,Says Danny Tarkanian is "NRA ?F? Rated.",https://www.politifact.com/factchecks/2016/may/03/michael-roberson/ads-attacking-tarkanians-nra-grade-need-context/,"? May 3, 2016",Michael Roberson,TRUE
10321,"""There's only three countries in the entire world where there's no paid vacation by law, we happen to be one of them.""",https://www.politifact.com/factchecks/2016/may/03/alan-grayson/grayson-right-about-lack-paid-vacation-us-misses-d/,"? May 3, 2016",Alan Grayson,TRUE
10322,"""Here in California, Donald Trump has given $12,000 to Jerry Brown, Gavin Newsom and Kamala Harris.""",https://www.politifact.com/factchecks/2016/may/03/ted-cruz/yep-donald-trump-gave-12k-jerry-brown-gavin-newsom/,"? May 3, 2016",Ted Cruz,TRUE
10323,"""In the history of Republican primaries, I?ve gotten the most votes in the history of the Republican party.""",https://www.politifact.com/factchecks/2016/may/02/donald-trump/donald-trumps-claim-about-receiving-most-votes-eve/,"? May 2, 2016",Donald Trump,FALSE
10324,Winning enough pledged delegates is "not impossible.",https://www.politifact.com/factchecks/2016/may/02/bernie-sanders/sanders-its-not-impossible-get-enough-delegates-wi/,"? May 2, 2016",Bernie Sanders,TRUE
10325,"""Frankly, (Hillary Clinton) doesn?t do very well with women.""",https://www.politifact.com/factchecks/2016/may/02/donald-trump/donald-trump-wrong-hillary-clinton-doesnt-do-very-/,"? May 2, 2016",Donald Trump,FALSE
10326,China is "going to have twice the number of submarines we have in just over a decade.",https://www.politifact.com/factchecks/2016/may/02/randy-forbes/forbes-says-chinas-submarine-fleet-will-double-uni/,"? May 2, 2016",Randy Forbes,TRUE
10327,Missouri "is the state with the lowest paid workers.",https://www.politifact.com/factchecks/2016/may/02/kiki-curls/missouri-state-senator-half-right-pay-states-worke/,"? May 2, 2016",Kiki Curls,TRUE
10328,"""After my first year as governor, I was one of the most unpopular governors, maybe the most unpopular governor in the country. ... It changed.""",https://www.politifact.com/factchecks/2016/may/02/john-kasich/yes-john-kasich-bragging-about-being-unpopular/,"? May 2, 2016",John Kasich,TRUE
10329,"""In two years, Gov. McAuliffe has vetoed more bills that the previous three governors issued in each of their four-year terms.""",https://www.politifact.com/factchecks/2016/may/02/kirk-cox/kirk-cox-says-mcauliffe-has-vetoed-more-bills-last/,"? May 2, 2016",Kirk Cox,TRUE
10330,Says Donald Trump?s "only economic agenda is imposing massive taxes on the American people with a 40 percent tax hike of a giant tariff.",https://www.politifact.com/factchecks/2016/may/01/ted-cruz/donald-trumps-economic-agenda-imposing-massive-tax/,"? May 1, 2016",Ted Cruz,TRUE
10331,Says both Donald Trump and Hillary Clinton say Planned Parenthood is "terrific and that it should keep taxpayer funding.",https://www.politifact.com/factchecks/2016/may/01/ted-cruz/donald-trump-hillary-clinton-planned-parenthood/,"? May 1, 2016",Ted Cruz,FALSE
10332,"""Bernie Sanders voted with Republicans to protect the Minutemen, a hate group that used military tactics against our community.""",https://www.politifact.com/factchecks/2016/apr/30/julian-castro/julian-castro-claims-bernie-sanders-voted-republic/,"pril 30, 2016",Julián Castro,TRUE
10333,"If Austin voters reject Proposition 1, a ""completely new City-run"" criminal background check ""process will cost millions in processing fees, additional staff, and bureaucracy"" with taxpayers getting ""the bill.""",https://www.politifact.com/factchecks/2016/apr/30/ridesharing-works-austin/claim-about-millions-dollars-costs-bill-going-taxp/,"pril 30, 2016",Ridesharing Works for Austin,FALSE
10334,North Carolina has "one of the fastest growing populations as well as the fastest growing economy in the country.",https://www.politifact.com/factchecks/2016/apr/29/pat-mccrory/mccrory-north-carolina-has-had-countrys-fastest-gr/,"pril 29, 2016",Pat McCrory,TRUE
10335,"""You can absolutely get a gun if you have several felonies as long as you buy it on the Internet or at a gun show.""",https://www.politifact.com/factchecks/2016/apr/29/amy-schumer/fact-checking-amy-schumers-welcome-gun-show/,"pril 29, 2016",Amy Schumer,TRUE
10336,"""Kelly Ayotte has voted four times against the federal Paycheck Fairness Act.""",https://www.politifact.com/factchecks/2016/apr/29/maggie-hassan/maggie-hassan-says-kelly-ayotte-repeatedly-voted-a/,"pril 29, 2016",Maggie Hassan,TRUE
10337,Kelly Ayotte "has voted to defund Planned Parenthood" six times.,https://www.politifact.com/factchecks/2016/apr/29/maggie-hassan/maggie-hassan-says-kelly-ayotte-has-record-voting-/,"pril 29, 2016",Maggie Hassan,TRUE
10338,Says Ann Kirkpatrick "votes with her party nearly 90 percent of the time.",https://www.politifact.com/factchecks/2016/apr/29/arizona-grassroots-action-pac/pro-mccain-pac-says-democratic-challenger-votes-pa/,"pril 29, 2016",Arizona Grassroots Action PAC,TRUE
10339,"""Research even shows that sending more girls to school can boost an entire country?s GDP.""",https://www.politifact.com/factchecks/2016/apr/29/michelle-obama/michelle-obama-research-shows-educating-girls-can-/,"pril 29, 2016",Michelle Obama,TRUE
10340,The decision for the United States to buy heavy water from Iran "will directly subsidize Iran?s nuclear program.",https://www.politifact.com/factchecks/2016/apr/29/paul-ryan/us-purchase-heavy-water-iran-direct-subsidy-irans-/,"pril 29, 2016",Paul Ryan,FALSE
10341,"""Today President Obama said there will NOT be a National Day of Prayer in May.""",https://www.politifact.com/factchecks/2016/apr/29/facebook-posts/another-lie-wont-die-multitudes-say-obama-has-canc/,"pril 29, 2016",Facebook posts,FALSE
10342,"""Pat Toomey advocated for eliminating all corporate taxes.""",https://www.politifact.com/factchecks/2016/apr/29/katie-mcginty/did-sen-pat-toomey-say-he-wanted-eliminate-all-cor/,"pril 29, 2016",Katie McGinty,TRUE
10343,"""80 percent of North Carolinians are for the living wage""",https://www.politifact.com/factchecks/2016/apr/28/william-barber/nc-naacp-president-says-80-percent-think-minimum-w/,"pril 28, 2016",William Barber,TRUE
10344,"Says an array of statistics show that conditions in some parts of Baltimore rival that of ""the West Bank in Palestine,"" ""North Korea,"" and ""distressed cities in Nigeria, India, China and South Africa.""",https://www.politifact.com/factchecks/2016/apr/28/bernie-sanders/bernie-sanders-says-conditions-baltimore-no-better/,"pril 28, 2016",Bernie Sanders,TRUE
10345,"""When President Obama landed in Cuba on Air Force One, no leader was there, nobody, to greet him -- perhaps an incident without precedent in the long and prestigious history of Air Force One.""",https://www.politifact.com/factchecks/2016/apr/28/donald-trump/donald-trump-says-raul-castro-snubbed-barack-obama/,"pril 28, 2016",Donald Trump,TRUE
10346,Says LeBron James "stops paying his Social Security taxes at the beginning of the second quarter of the first game of the season.",https://www.politifact.com/factchecks/2016/apr/28/alan-grayson/lebron-james-pays-social-security-taxes-halftime-f/,"pril 28, 2016",Alan Grayson,TRUE
10347,"""ISIS is making millions of dollars a week selling Libyan oil.""",https://www.politifact.com/factchecks/2016/apr/27/donald-trump/no-donald-trump-isis-not-making-millions-dollars-w/,"pril 27, 2016",Donald Trump,FALSE
10348,"""I was totally against the war in Iraq, saying for many years that it would destabilize the Middle East.""",https://www.politifact.com/factchecks/2016/apr/27/donald-trump/donald-trump-iraq-war-destabilize/,"pril 27, 2016",Donald Trump,FALSE
10349,"""We knew Strom Thurmond had proposed"" the amendment that blocked Puerto Rico?s use of Chapter 9 bankruptcy protection.",https://www.politifact.com/factchecks/2016/apr/27/john-oliver/mystery-strom-thurmond-puerto-rico-and-bankruptcy-/,"pril 27, 2016",John Oliver,TRUE
10350,"Says President Barack Obama never said, ""No boots on the ground"" in Syria.",https://www.politifact.com/factchecks/2016/apr/27/john-kirby/has-barack-obama-had-no-boots-ground-message-syria/,"pril 27, 2016",John Kirby,FALSE
10351,Says "Hillary Clinton has promised to raise taxes by $1 trillion dollars.",https://www.politifact.com/factchecks/2016/apr/27/new-day-america/super-pacs-1-trillion-tax-claim-against-hillary-cl/,"pril 27, 2016",New Day for America,TRUE
10352,"""A simple review of the Backroom?s health code records will reveal that the restaurant already has a long-standing problem with rodent infestations.""",https://www.politifact.com/factchecks/2016/apr/27/shawn-oconnor/nh-democrat-says-popular-political-stop-infested-r/,"pril 26, 2016",Shawn O'Connor,FALSE
10353,"""Today in America, between 40 and 50 percent of all African-American babies, virtually 1-in-2, are killed before they are born.""",https://www.politifact.com/factchecks/2016/apr/26/trent-franks/arizona-congressman-claims-almost-half-all-african/,"pril 26, 2016",Trent Franks,FALSE
10354,Says he "was the only Republican" to vote against creating a House panel to investigate Planned Parenthood.,https://www.politifact.com/factchecks/2016/apr/26/david-jolly/us-rep-david-jolly-says-he-voted-against-house-pla/,"pril 26, 2016",David Jolly,TRUE
10355,Says Target installed urinals in a women?s bathroom to "accommodate the ones who have giblets.",https://www.politifact.com/factchecks/2016/apr/26/facebook-posts/viral-facebook-claim-about-target-adding-urinals-w/,"pril 26, 2016",Facebook posts,FALSE
10356,"Marijuana is a Schedule I drug, ""which you understand means that you can?t do any research about it.""",https://www.politifact.com/factchecks/2016/apr/26/hillary-clinton/hillary-clintons-hazy-claim-researchers-cant-study/,"pril 26, 2016",Hillary Clinton,FALSE
10357,The Paris Agreement "is by far the largest number of countries ever to sign an international agreement on a single day.",https://www.politifact.com/factchecks/2016/apr/26/ban-ki-moon/paris-agreement-sees-largest-number-countries-sign/,"pril 26, 2016",Ban Ki-moon,TRUE
10358,Says Sherwin-Williams is "making lead paint and poisoning people around the world.",https://www.politifact.com/factchecks/2016/apr/26/occupational-knowledge-international/online-petition-urges-sherwin-williams-stop-making/,"pril 26, 2016",Occupational Knowledge International,TRUE
